ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
0.052608503343524585,0.25919471072588524,-0.1394708713751093,0.11241484558326897,0.9321037758649929,1.708954233030653,-1.1806505657521278,1.3000624896971718,-1.2862975839507313,0
-2.2459207833064254,-2.0364136650369358,-0.385986649553349,-0.3076937081044106,0.06641664677382453,2.062574999579364,0.27059723987304235,-0.6362794477431025,0.6842178911400506,0
0.6820677966224387,0.8476648329496834,-0.2400473367970158,1.3605938595071565,-0.08431276629598305,-0.09403211476423624,0.7811168574507188,0.0009824839372146166,-1.1673654621705243,0
0.82745816474779,0.5476513738775178,0.0004933044420881189,0.5920078206187585,0.6215684135486345,-0.7788299619632442,1.2551344298168203,2.143178303534654,0.8484115203631912,0
1.3454841887278497,-0.46442908670804023,-0.46024857027889415,-0.36369793312202997,-0.6266921381796099,-0.34393890863273974,-0.824357169283179,-2.172821750152995,0.1387855311835096,0
-0.9980433397418585,-0.24505658624016735,0.7681552044519208,0.26698284546690054,-0.18499522170203742,-1.8034164046994228,-1.779276241536275,-0.7253996336000337,-1.8033373530673005,0
2.1014485660447977,1.5727039917640286,0.7682725510024275,0.24710701574839383,1.603540857552551,-1.7640196775193027,-0.14973587720616663,1.1492939044226602,-1.6581549379326515,0
1.0406138781196013,0.21268688265296734,-0.9514976176544342,-1.6168803225152013,-0.8089490789461015,0.5989543332683132,-0.5808200544526513,-0.22773826415048495,0.5570408723888756,0
0.3435746950696486,-2.3538105640337537,-0.88152204716074,0.430804982599945,-1.7344651292237794,-0.45574505125241593,-0.4773533816426017,-0.7878573960190162,-0.4764660749430315,0
2.7403637850893867,0.9387745904100742,0.3958393935726953,1.235070636960992,1.880645375852504,1.7037177072792622,1.1013342999266293,0.3518838474275356,0.5174865590556367,0
0.1887410340722623,-0.9383708013074498,1.1906290812878737,0.27066742883736467,-0.18643730297081204,-0.0101679696050385,0.39358378754040124,0.779003037025161,-0.39024568951289884,0
0.5988300272172004,0.6790563989266257,-0.3702919790766406,0.6242612504008946,-0.2806091226419411,-0.7685379619609984,0.07279335376697806,0.6366531541440981,0.05758561107280983,0
0.027869807520561538,-1.206534235127654,-0.3744943347004927,-2.2214712027993695,-1.368744997763853,-0.9712709531062311,0.49719956917043473,0.8270462746355348,-0.6677617041187873,0
-0.6635907984588489,-1.4051690953931797,0.6064934953709149,-0.1794576452057249,-0.9129206827669222,-0.5747096045886809,1.5375949966441518,0.6381741147668515,0.5731245042031655,0
0.27932011935229506,0.273020725712871,0.7270153287212616,-1.2949602033948382,-0.33175143006384766,0.22818769330484376,-0.3194584964177501,0.24601755243784318,1.0388751774945033,0
-0.48821563466837226,-0.2931312774385212,2.172993862058257,1.5840605062100765,0.8245338936437355,1.1203593118059274,-0.8299497236553361,0.5473384966379319,0.524902458387655,0
-0.017581753653444894,0.4465406809721418,1.0227296175073868,1.8779618350912088,0.2603877662071281,-1.3743530439870406,1.8478492471303798,-0.6159113801071533,0.38659089856277196,0
1.4051633509474961,2.3557389050646536,0.2312284717223603,-0.13727642751588276,1.728689495090253,0.6406190400033893,-0.2713792431857427,0.31909318239258755,0.688068541634682,0
1.2674860376350716,2.5243595431497297,-0.29127714108225844,-0.5799411491685054,0.5077044806666451,0.06482820601965561,-0.4221148599998181,-0.16313890727734284,-1.961774432313836,0
0.19569531879810298,0.5513994297095803,0.41247081601104785,-1.6992254284255848,0.05734083739469654,0.5408799223060462,-0.5368773966998743,-0.22780342442642695,-1.8025800188912815,0
-0.32922619121128693,0.9449671594083829,0.03324594052738442,2.029032938468787,0.9630314738165495,1.5915385060582368,0.6187833269673936,-1.3275513018765233,0.21356441498066894,0
-0.2791633185152262,-0.8543260496095828,1.0185963638413111,-0.7982519186668066,-0.6054619891212238,1.2060896363103097,1.0881614656100524,0.6717910342244624,-0.27822009637613465,0
0.033992802165198406,0.596456762606812,-0.5596826985441173,-0.957275041858789,-0.17790316408708434,0.12437654314377093,-0.02899576348148776,-0.4135823344719854,1.9127707260379931,0
-2.1214036201679223,0.016235889479908096,-0.09656324669380582,-0.07958160542164934,0.11401983830905175,0.2261277221679795,0.7026311590573295,1.501560045111312,0.7199320168971386,0
-1.1208164514428005,-1.6921937330365073,-0.5415048758927578,1.8539900819947637,-0.14014158927054354,0.5775023519233478,-0.9156297141097792,-0.5982098713620048,1.0996290960018604,0
-0.37655949873313327,0.072939133111179,-0.0907230031868891,0.9784039730437782,-0.26728663584983414,-0.15981171324506738,0.18594107834540863,0.8489638866868258,1.5816441926345652,0
-2.4269680660037025,0.35153930285766855,1.3015140473351265,1.0486639692361055,1.3457101045250162,0.19280326639751716,-0.14483606640450244,-2.281025098579271,0.2788940618834115,0
1.0987568476833018,-1.539215552206765,-1.0025007282648513,0.49541729806590656,-0.7904663921946714,-1.574207709628831,-0.4702559856561749,-1.0652182095518996,0.04881039272532655,0
0.08726468368975895,2.1308614472131544,0.49603709327086537,0.36503088702178965,1.649628509582712,-0.7638124567115474,-1.1899720643728935,-0.84598602420066,0.03175604724392843,0
0.2191169802697537,-1.4666710807151058,-0.7779740201289073,1.2158853451651686,-0.7101031323828055,1.702718617683211,0.6904238512381073,-0.8669646911286026,2.654743342261331,0
0.06903638926127938,0.4032306684107602,-0.7776527655549075,-0.7123877525666772,0.12628141307116847,-1.0406141185387758,-1.923528290539305,0.32418262060981673,1.438070749737746,0
1.8353254363274636,-0.17073525903884776,-0.26646950238039446,-0.2304309422585563,0.30602705065506736,0.3295452909669149,0.7903079162542099,-1.2202471993520185,-1.4217171986792454,0
2.2413525168794965,-2.3902321277431677,0.035678251084787276,0.6565577583078138,-0.6915271445935587,-0.16356879539458277,-0.4215254669106229,-0.04237816796284032,1.3976363567712826,0
0.22448584380726866,1.1764362291168375,1.202404533673555,-0.17457494241913843,1.4303056885446634,-0.1759861716411172,-1.2214552826888485,-1.3839782212712415,-1.0331918832611986,0
-0.15659851681661022,1.09235701732127,-0.8243064531698892,-1.0407612753723685,0.4539102023819698,-0.5224908445312311,-0.6403424144091779,1.242579359673207,1.3615667470989186,0
-1.3108597137896878,-0.13435095347643333,-0.2730105787640114,-0.670668935207567,-0.26087757596733585,0.19233927001591036,-1.0032733269181273,-1.0840763252657175,-0.08291739813174029,0
-2.2956555376000156,-0.37903790839441237,0.31229694870000896,-1.0007072133753219,-1.2695390182212647,0.37933832468893747,-1.5874993727088824,0.4540663524697147,-0.6439276829746707,0
-0.975345298725507,3.2811333826435147,-0.539750417273482,-0.6451638764716925,-0.6773370118296784,-0.3308126838338285,-0.610694711843774,0.9589199465831971,-1.3716385706273033,0
-0.12293639819534417,-1.6096176022941904,-0.23631394816078313,-0.7780443254527556,-0.08487944839012833,0.011453298054533177,2.474537599379232,-0.8386785932904278,-1.357519011265859,0
1.4623647855549669,0.06828642628325318,0.3045010000537028,-0.6391437501710769,-0.147636629087233,-0.36291962312444,0.6611928235570721,-2.274790956773243,0.4578178658973142,0
-0.1768141459125454,1.1403739303836646,-1.1759889693493042,-1.5938968351891698,-0.6559670611411663,-0.9504249035768528,1.2256174804606643,-1.4983979699653658,-0.5854204972323246,0
-1.1664835963577647,-0.045488738267326606,-0.6108217240798063,0.5506248125543775,-0.4520860231921625,-1.127122451910504,-1.24089540744182,-0.43143916152552536,0.5998412229796276,0
0.04520319248799636,1.2873236068475284,0.7717655447584169,-0.1947432835324998,1.3982739670720952,-1.1653309175503666,-0.9649751471150041,-0.016829230887926625,1.5581977833083416,0
1.898922305217517,0.19613802062197921,-1.373313480064908,-0.15164387650964256,0.09995730495962274,-1.1509794905311412,2.912221812167825,0.3428546432992655,0.9277907425032965,0
-1.5495973625130504,-0.39605000059486434,-0.0508328883770182,-1.5105272147143787,-0.20546296128308617,-0.2754667324949889,1.3251855138303954,0.03207239953451245,0.7382319491672454,0
-0.918655540635465,0.6230003979279132,1.5503578549935924,0.03921695699405364,-0.4765308549980602,0.97056643064028,0.5610677716654585,0.7029793361587213,0.219096358702599,0
-0.08299593713647048,0.4036167533392937,-1.3047340022095801,-1.6802482140189021,-0.4806173431514425,-0.43336278973384246,-0.3022188564044771,1.3253179091307554,-0.9882251902744434,0
2.4081422700277897,-0.6994426632266717,-0.7134921950485124,-0.9801938480300526,-0.7010037737831994,-1.2671081392038568,-1.2679973861404226,0.7621270085319167,0.042279589514978635,0
-0.07387695165683136,-2.022188403006263,1.4145582122170817,-0.5056393310205852,-0.7762288285830634,0.5460105769361348,1.3043793865260913,0.37885157438919254,0.5623740527758566,0
1.121718064206401,0.11625655739125458,-0.054506121849496623,-1.3944373430900983,-0.41983875688411193,-0.26589348152194,-0.1561972517572346,-1.1666379213387,-0.4365843312836614,0
-0.0024555789877785195,-0.8511417230167581,0.624851095230049,-0.048047711377642285,-0.9021150687712756,-0.5248011903264915,0.5735468388206112,0.5888805445204536,-1.1774601656170547,0
0.48867934311543243,-2.9174944870727724,-1.1406726110229666,-1.2066654034859556,-2.307087824286538,2.2152108313272225,-1.4129704000110417,-0.02023126759325771,-1.9472166878943724,0
-0.28432311012412764,-1.5622730309332922,-0.24435351714822098,-1.3653976225811377,-1.2163345831178713,1.48208542305922,-1.01066886296004,0.3361473381058572,-0.2879742586111444,0
1.3822079966615328,0.4667609370162149,-1.1512734242161697,0.06855888968964241,0.16407568985930088,1.2560528365260928,1.2063952819281367,-1.1853299149530316,-0.22076468307886296,0
